customerID,gender,senior,dependents,tenure,phone_lines,service,insurance,streaming,contract,billing,payment,charge_month,charge_total,churn
7065-YUNRY,2,0,0,1,1,2,0,0,1,2,1,2,45.3,1
7694-VLBWQ,1,0,1,3,2,3,2,2,2,1,2,4,7040.85,1
2546-KZAAT,1,0,1,3,1,2,2,2,2,2,1,3,3865.45,0
0181-RITDD,1,0,2,3,1,3,4,2,3,1,1,4,6825.65,0
5989-PGKJB,2,0,0,1,1,3,1,1,1,2,2,3,1340.1,0
4795-KTRTH,2,1,1,1,2,3,1,0,1,2,2,3,371.65,1
8272-ONJLV,1,0,0,1,1,3,1,2,2,1,2,4,1184,0
1488-PBLJN,2,0,2,3,2,3,4,2,3,2,3,4,8477.7,0
0308-GIQJT,1,1,0,3,2,3,2,2,2,1,3,4,7382.85,0
3778-FOAQW,2,0,1,2,1,1,0,0,2,1,1,1,456.85,0
4452-ROHMO,2,0,0,1,1,1,0,0,3,1,1,1,331.6,0
6481-OGDOO,1,0,1,3,1,3,2,1,2,2,3,4,6056.15,1
3090-LETTY,1,0,1,1,2,2,2,0,1,1,3,3,134.6,0
5349-AZPEW,2,0,2,1,0,2,0,0,1,1,1,1,125.5,0
3753-TSEMP,2,0,1,1,1,3,0,2,1,1,2,3,1390.6,1
8305-VHZBZ,1,0,0,1,1,1,0,0,1,2,1,1,20.2,1
9720-JJJOR,1,0,2,2,1,2,3,0,2,2,3,3,2511.3,0
8100-HZZLJ,2,0,1,2,1,2,2,1,1,2,2,3,2737.05,0
8775-ERLNB,1,1,1,1,2,3,0,0,1,1,2,3,74.3,0
8309-IEYJD,2,1,0,1,1,3,0,0,1,2,1,3,70.6,0
9172-JITSM,2,0,2,2,1,3,0,2,1,2,2,4,2361.8,1
6298-QDFNH,1,0,0,1,2,3,1,0,1,2,2,3,1730.35,1
7398-HPYZQ,1,0,1,3,2,2,4,2,3,1,3,4,6404,0
3546-GHEAE,1,0,0,1,1,1,0,0,3,1,1,1,165.35,0
7361-YPXFS,2,1,0,2,2,2,3,0,1,1,3,3,1867.6,0
6557-BZXLQ,1,1,0,1,1,3,0,0,1,1,2,3,1043.3,0
2550-QHZGP,1,0,0,1,1,1,0,0,2,1,1,1,128.6,0
7519-JTWQH,2,0,0,3,2,3,3,2,3,2,3,4,7455.45,0
2538-OIMXF,2,0,1,1,0,2,0,0,1,1,1,1,24.7,0
8543-MSDMF,1,0,0,1,1,2,2,2,1,2,2,3,206.15,0
9961-JBNMK,1,1,0,1,1,3,1,2,1,2,3,4,2030.3,1
1170-SASML,2,0,1,3,2,3,2,0,1,2,3,3,5869.4,0
4872-JCVCA,2,0,1,3,0,2,4,0,3,2,3,2,3377.8,0
5346-BZCHP,2,0,2,3,1,1,0,0,3,1,1,1,1346.2,0
2038-LLMLM,2,0,0,3,2,3,2,2,1,2,2,4,4946.05,0
6173-ITPWD,1,0,1,2,2,3,2,0,1,2,3,3,4065,1
9734-UYXQI,2,0,0,1,2,2,0,0,1,2,2,2,106.55,1
1216-BGTSP,1,0,0,2,2,3,3,2,1,2,3,4,4964.7,0
4138-NAXED,1,0,0,3,2,3,1,0,1,1,3,3,4085.75,0
2189-UXTKY,2,0,1,1,2,2,2,2,1,2,2,3,1742.75,1
0744-BIKKF,1,0,0,3,2,2,4,2,3,1,3,3,6224.8,0
7483-IQWIB,1,0,2,2,2,3,2,1,1,2,2,4,3415.25,0
5248-KWLAR,1,0,2,3,2,2,4,2,3,1,2,4,6325.25,0
4958-GZWIY,1,0,2,1,1,2,1,0,1,1,2,2,340.25,1
7996-MHXLW,2,0,0,3,2,1,0,0,3,2,3,1,1683.6,0
7833-PKIHD,1,0,2,3,1,2,2,2,2,2,3,3,3966.3,0
7061-OVMIM,2,0,2,2,1,1,0,0,2,1,3,1,608.5,0
5153-RTHKF,2,0,0,2,2,3,0,1,1,1,2,3,2896.6,0
1852-QSWCD,1,0,2,3,2,1,0,0,3,2,1,1,1514.85,0
4832-VRBMR,1,1,1,3,2,3,2,2,2,2,3,4,6792.45,0
9079-LWTFD,1,0,0,2,2,3,3,1,1,1,1,4,4669.2,0
6356-ELRKD,2,0,0,1,1,3,1,2,1,2,2,4,95.6,1
8624-GIOUT,2,0,0,3,2,2,2,0,1,2,3,2,2934.3,1
3392-EHMNK,2,0,2,3,2,3,2,1,3,1,3,4,6302.8,0
5986-WWXDV,1,0,1,2,1,1,0,0,2,1,3,1,779.2,0
3061-BCKYI,1,0,0,1,1,1,0,0,1,1,1,1,283.75,0
6179-GJPSO,2,1,0,2,1,3,3,2,1,2,3,4,4600.7,1
7901-TBKJX,1,1,0,3,2,3,1,2,1,2,2,4,5594,0
7228-PAQPD,2,0,0,1,1,2,1,1,2,1,3,2,772.85,0
3177-LASXD,2,0,0,1,1,3,0,0,1,1,2,3,71.35,1
7746-QYVCO,1,0,2,1,1,2,2,0,2,2,1,2,857.8,0
5804-HYIEZ,1,0,2,3,2,3,2,2,1,2,2,4,7554.05,0
9919-FZDED,1,1,1,3,2,2,3,2,3,2,3,3,5981.65,0
5934-TSSAU,2,0,2,1,1,3,1,0,1,2,3,3,1702.9,0
3486-KHMLI,1,0,1,1,2,1,0,0,1,1,1,1,467.15,0
4897-QSUYC,2,0,0,1,1,1,0,0,1,2,1,1,20.15,1
1084-UQCHV,1,0,1,1,1,3,0,0,1,1,3,3,69.75,1
8290-YWKHZ,2,1,1,2,2,3,0,2,1,2,2,4,2931,1
2955-BJZHG,1,0,2,1,1,3,0,1,1,1,2,3,1400.85,1
3806-DXQOM,2,0,0,1,0,2,2,0,1,2,2,2,137.85,1
6784-XYJAE,2,0,0,2,2,2,1,0,2,1,2,2,1941.5,0
3933-DQPWX,2,0,0,3,0,2,3,0,3,1,3,2,1932.75,0
6661-EIPZC,2,0,2,3,0,2,1,0,1,2,3,1,1423.05,0
8957-THMOA,2,0,1,3,1,1,0,0,3,1,3,1,970.85,0
2251-PYLPB,1,0,1,3,2,2,4,1,3,1,3,3,5810.9,0
5555-RNPGT,1,0,1,1,2,1,0,0,1,1,3,1,223.9,0
1057-FOGLZ,2,0,0,1,1,1,0,0,1,1,1,1,391.7,0
9300-RENDD,1,0,0,1,1,3,0,1,1,2,2,3,79.95,1
0761-AETCS,2,0,0,1,1,1,0,0,1,1,2,1,19.3,1
8087-LGYHQ,1,0,0,1,1,3,1,2,1,2,2,4,811.65,0
4137-BTIKL,1,0,0,1,2,3,1,1,1,1,1,4,174.75,0
2190-BCXEC,2,0,1,2,2,3,1,0,1,2,3,3,3126.85,0
6227-FBDXH,1,0,1,3,2,3,1,2,2,1,3,4,6841.45,0
2153-MREFK,2,0,1,2,2,3,3,1,2,2,2,4,3754.6,1
2911-WDXMV,1,0,1,1,2,3,1,0,1,2,3,3,1406.65,0
7206-PQBBZ,1,1,1,1,1,3,0,0,1,2,2,3,834.7,0
3106-ULWFW,2,0,1,1,2,3,0,1,1,2,3,3,627.4,1
0925-VYDLG,2,0,0,1,2,3,0,0,1,1,2,3,242,1
4547-FZJWE,1,0,2,3,1,2,1,1,2,1,3,2,3157,0
7422-WNBTY,1,0,1,2,2,3,2,1,1,2,2,4,3092,0
0842-IWYCP,2,0,0,2,1,2,0,0,1,1,3,2,2168.9,0
3521-HTQTV,1,0,0,2,2,1,0,0,3,1,3,1,980.35,0
3744-ZBHON,2,0,0,1,1,1,0,0,1,1,2,1,65.95,0
3373-DIUUN,1,0,2,2,1,1,0,0,3,1,1,1,711.9,0
8383-SGHJU,2,0,0,2,2,2,2,0,2,1,2,2,1952.8,0
7607-QKKTJ,1,0,2,2,2,3,2,1,2,2,3,4,4368.85,0
7707-PYBBH,1,0,0,2,1,2,3,0,1,2,1,3,2647.1,0
8984-HPEMB,2,0,0,3,2,3,4,2,3,2,2,4,8477.6,0
4349-GFQHK,1,0,0,1,2,2,1,0,1,1,2,2,54.35,1
4139-DETXS,2,0,2,3,0,2,4,2,3,1,3,3,4528,0
9779-DPNEJ,2,0,2,1,1,3,0,1,1,2,2,3,1790.65,0
9805-FILKB,1,0,2,2,1,1,0,0,2,2,3,1,845.6,0
5793-YOLJN,2,0,2,3,1,1,0,0,3,1,1,1,1210.3,0
0673-IGUQO,1,0,0,1,1,1,0,0,1,1,1,1,20.45,0
4123-FCVCB,2,0,0,1,2,2,1,2,2,2,1,3,854.45,0
8819-IMISP,1,0,0,2,2,3,1,0,1,2,2,3,2429.1,0
7802-EFKNY,1,0,1,1,0,2,0,0,1,2,2,1,100.4,1
8311-UEUAB,2,0,2,3,2,2,1,2,3,2,2,3,5229.45,0
5858-EAFCZ,1,0,0,1,1,2,0,0,1,1,1,2,44.45,0
8035-BUYVG,1,0,1,2,0,2,3,0,2,2,2,2,1716.45,1
1163-ONYEY,1,0,2,2,2,2,3,1,1,2,3,3,3023.55,0
9787-XVQIU,1,0,0,1,2,3,0,0,1,2,2,3,75.3,1
8945-MUQUF,1,0,0,3,2,3,2,1,2,2,2,4,4837.6,1
5656-MJEFC,1,0,2,2,0,2,3,1,3,1,3,2,2032.3,0
6082-OQFBA,1,0,2,1,1,1,0,0,2,1,1,1,436.9,0
8051-HJRLT,2,1,0,1,1,3,0,0,1,2,2,3,70.55,1
8974-OVACP,2,0,0,1,1,1,0,0,1,1,1,1,20.15,0
4010-YLMVT,2,0,0,3,2,3,2,2,1,2,3,4,5893.95,0
1379-FRVEB,1,0,1,1,2,3,1,1,1,2,2,4,1430.05,0
8612-GXIDD,1,0,2,1,2,1,0,0,3,2,3,1,313,0
6288-CHQJB,2,0,2,3,1,2,3,1,3,1,3,3,3871.85,0
8160-HOWOX,2,0,0,1,1,2,0,2,1,2,2,3,458.1,0
3023-GFLBR,2,0,2,2,2,3,0,1,1,1,3,3,2745.7,1
6648-INWPS,1,0,2,1,1,1,0,0,1,1,2,1,341.35,0
4223-BKEOR,2,0,1,1,1,2,2,1,2,1,1,3,1336.8,0
4079-VTGLK,1,1,1,2,2,2,1,2,3,1,2,3,2181.75,0
1763-WQFUK,1,0,0,1,1,2,1,0,1,2,1,2,147.75,0
1391-UBDAR,1,0,0,1,1,3,1,0,1,1,2,3,818.45,0
8894-JVDCV,2,0,0,3,2,3,4,2,2,2,3,4,7133.45,0
2023-VQFDL,1,0,0,1,1,1,0,0,1,1,2,1,348.8,0
1345-GKDZZ,1,0,1,1,1,1,0,0,1,1,1,1,128.6,0
2014-MKGMH,2,0,0,2,2,3,1,2,2,2,2,4,4674.4,0
5628-FCGYG,1,0,0,1,2,3,0,1,1,2,2,3,1737.45,0
2560-WBWXF,1,0,0,3,2,1,0,0,3,2,3,1,1498.85,0
0248-IPDFW,2,0,0,1,2,2,0,0,1,2,2,2,50.1,0
7978-DKUQH,2,0,1,2,1,3,1,0,1,2,2,3,1797.75,0
4335-UPJSI,2,0,1,2,1,1,0,0,3,1,1,1,498.1,0
0524-IAVZO,2,0,1,2,2,3,0,1,1,2,2,3,2624.25,1
2737-YNGYW,2,0,0,1,1,3,0,1,1,1,2,3,184.1,1
1784-EZDKJ,1,0,1,3,2,3,2,2,2,2,3,4,5498.8,0
9297-FVVDH,2,0,2,3,2,2,3,2,3,2,2,3,4845.4,0
8007-YYPWD,2,0,0,1,2,1,0,0,3,1,3,1,369.1,0
7101-HRBLJ,2,0,2,3,1,2,4,2,3,2,3,3,6096.9,0
5159-YFPKQ,2,0,0,1,1,3,1,0,1,2,2,3,160.75,1
6635-CPNUN,1,0,1,2,2,3,2,1,1,1,3,4,2684.35,0
4021-RQSNY,1,1,1,2,2,3,1,2,1,2,2,4,3004.15,1
5453-YBTWV,1,0,2,3,1,3,4,1,3,2,3,4,6994.8,0
5039-LZRQT,2,0,0,1,1,1,0,0,2,1,1,1,273.25,0
2931-VUVJN,2,1,1,3,2,3,4,0,2,2,2,4,5483.9,0
9061-TIHDA,1,1,1,1,2,3,0,2,1,2,2,4,1233.65,1
8699-ASUFO,1,1,1,1,2,3,0,0,1,2,1,3,527.9,1
6418-PIQSP,2,0,1,3,1,2,3,2,3,1,1,3,4985.9,0
8220-OCUFY,2,0,0,1,1,2,3,0,2,2,2,3,1258.35,0
3995-WFCSM,2,0,0,1,1,2,1,1,1,1,2,3,111.4,0
1895-QTKDO,2,0,0,1,1,2,0,0,1,1,3,2,43.95,0
2038-OEQZH,1,0,0,1,1,3,1,1,1,1,2,3,308.1,0
1178-PZGAB,2,0,0,1,1,1,0,0,2,1,3,1,383.65,0
7927-AUXBZ,2,0,0,2,1,3,1,1,1,1,2,3,2555.9,1
2626-VEEWG,1,0,2,3,1,1,0,0,3,2,3,1,1284.2,0
2878-RMWXY,1,1,1,3,2,3,3,1,3,2,3,4,7550.3,0
1657-DYMBM,1,0,1,3,1,1,0,0,3,1,3,1,1110.05,0
7311-MQJCH,2,0,0,1,1,1,0,0,2,1,2,1,99.6,0
7375-WMVMT,1,1,1,3,1,3,3,1,3,2,3,4,6707.15,0
1136-XGEQU,2,0,2,3,2,2,3,2,2,2,3,3,4164.4,0
2530-FMFXO,1,0,2,3,2,3,2,2,3,2,2,4,5873.75,0
6844-DZKRF,1,0,0,1,1,2,1,0,1,2,3,2,109.25,0
4695-WJZUE,2,1,0,1,2,3,1,1,1,2,2,3,179.25,1
7619-ODSGN,1,0,2,2,2,2,1,0,1,1,2,2,1338.15,1
5970-GHJAW,1,0,2,2,1,1,0,0,3,1,3,1,862.4,0
8879-XUAHX,1,0,1,3,2,3,4,2,3,2,2,4,8564.75,0
3689-MOZGR,2,0,0,2,0,2,1,0,1,2,2,2,926.2,0
4195-PNGZS,1,0,2,3,2,1,0,0,3,1,3,1,1718.2,0
5003-XZWWO,1,0,1,3,2,2,3,2,3,1,3,3,5956.85,0
3988-RQIXO,2,1,0,1,1,3,0,2,1,2,2,4,91.3,1
7622-FWGEW,1,1,1,3,1,2,4,2,3,2,3,3,4824.45,0
6922-NCEDI,1,0,1,3,1,1,0,0,2,2,1,1,1238.65,0
2514-GINMM,1,0,0,1,1,3,0,1,1,2,2,3,79.5,1
9891-NQDBD,2,0,1,2,2,1,0,0,2,1,1,1,672.2,0
6131-IUNXN,2,0,2,1,1,1,0,0,1,1,1,1,382.2,0
8548-AWOFC,1,0,1,3,2,2,1,1,1,1,2,3,4264.6,0
9798-DRYDS,2,0,2,1,2,2,2,0,2,2,1,3,1070.7,0
8532-UEFWH,1,0,2,3,2,1,0,0,3,1,1,1,1345.85,0
6296-DDOOR,2,0,0,1,1,2,1,1,2,1,2,2,1045.25,0
7951-VRDVK,2,0,0,2,1,2,4,2,2,1,3,3,3003.55,0
5931-FLJJF,1,1,1,1,1,3,0,0,1,2,1,3,467.55,1
4815-YOSUK,1,0,2,3,2,3,4,1,2,2,3,4,7537.5,0
2659-VXMWZ,1,0,2,3,2,3,3,2,2,2,2,4,7482.1,1
0380-NEAVX,1,1,0,2,1,3,2,2,2,2,2,4,3343.15,0
3207-OYBWH,1,1,1,3,2,3,2,1,1,2,3,4,5427.05,1
4285-GYRQC,2,0,1,1,1,3,1,1,1,2,2,3,587.1,1
7216-EWTRS,2,1,1,1,2,3,1,2,1,2,2,4,100.8,1
4365-MSDYN,1,0,1,1,1,1,0,0,1,2,3,1,161.15,0
7036-TYDEC,2,0,0,3,2,3,2,2,3,1,2,4,7028.5,0
5802-ADBRC,2,0,1,3,2,3,2,2,2,2,1,4,5232.9,0
8076-FEZKJ,1,0,0,1,1,1,0,0,2,1,1,1,225.85,0
5197-YPYBZ,2,0,2,1,2,1,0,0,3,1,3,1,274.7,0
8337-MSSXB,2,0,0,1,1,3,1,1,1,2,2,3,1180.95,1
4312-GVYNH,2,0,1,3,0,2,3,1,3,2,3,2,3370.2,0
8495-LJDFO,2,1,0,3,2,3,3,2,1,2,3,4,7111.3,0
0839-JTCUD,2,0,2,3,2,2,4,2,3,1,3,3,5958.85,0
5494-WOZRZ,2,0,2,3,1,2,3,2,3,2,3,3,5999.85,0
1302-UHBDD,1,1,0,1,1,3,0,2,1,1,2,3,1648.45,0
2234-EOFPT,1,0,1,3,1,2,3,2,3,2,3,3,5753.25,0
8619-IJNDK,2,0,2,3,1,2,4,0,3,1,3,3,4492.9,0
8378-LKJAF,1,0,2,2,2,3,1,2,1,2,3,4,3956.7,0
8182-BJDSI,2,0,0,2,2,3,1,1,1,2,2,3,2625.55,1
2528-HFYZX,1,1,1,1,1,3,1,0,1,2,2,3,1233.4,1
1153-GNOLC,1,0,0,2,0,2,1,1,2,2,2,2,1309,0
3298-QEICA,2,0,2,1,0,2,2,0,3,1,1,2,813.45,0
0788-DXBFY,1,0,2,3,1,1,0,0,2,2,2,1,1108.8,0
3597-YASZG,2,1,1,3,2,3,2,2,3,2,3,4,7349.35,0
3496-LFSZU,1,0,1,1,1,3,0,0,1,1,2,3,294.2,0
5242-UOWHD,1,0,2,2,1,1,0,0,3,1,1,1,929.2,0
2482-CZGBB,1,0,0,1,1,3,0,0,1,2,2,3,740,1
6479-SZPLM,1,0,2,2,1,1,0,0,3,1,3,1,754.5,0
8097-VBQTZ,1,0,0,3,1,2,3,1,1,2,1,3,3883.3,0
4500-HKANN,1,0,2,1,2,2,2,0,3,1,1,2,1414.2,0
9917-KWRBE,2,0,2,2,2,2,3,1,2,2,3,3,3211.2,0
3420-ZDBMA,1,1,0,1,1,3,0,0,1,2,1,3,371.6,0
2212-LYASK,1,0,2,2,0,2,2,1,2,2,3,2,1246.4,0
1393-IMKZG,2,0,0,1,1,3,1,2,1,2,2,4,95.85,0
8069-RHUXK,2,0,2,3,0,2,2,0,3,1,3,2,2545.7,0
3398-GCPMU,2,1,2,3,2,2,4,2,3,2,3,3,6448.85,0
2908-WGAXL,2,0,2,3,2,1,0,0,3,2,3,1,1468.9,0
3378-AJRAO,1,0,2,2,2,1,0,0,2,1,2,1,1013.6,0
1013-QCWAM,2,1,1,3,2,3,1,2,1,2,2,4,6690.75,0
0866-QLSIR,2,0,0,2,2,2,3,0,2,2,1,3,2088.75,1
6050-FFXES,2,0,1,3,2,3,2,2,3,1,3,4,7240.65,0
7181-BQYBV,2,0,2,1,2,3,2,2,1,2,2,4,102.45,1
0362-RAOQO,2,0,0,2,1,1,0,0,3,1,3,1,830.25,0
9554-DFKIC,1,0,2,2,2,2,1,0,1,2,3,2,1588.7,0
5527-ACHSO,2,0,0,1,1,2,1,2,1,1,1,3,829.3,0
0829-DDVLK,2,0,0,1,1,1,0,0,2,1,3,1,302.45,0
1399-UBQIU,1,0,0,1,1,2,1,2,1,2,2,3,712.25,0
1813-JLKWR,2,0,2,3,1,1,0,0,2,1,3,1,1336.65,0
0336-PIKEI,1,1,1,3,1,2,4,1,3,1,3,3,5360.75,0
7322-OCWHC,1,1,1,3,2,3,4,0,3,2,3,4,6735.05,0
9537-VHDTA,2,0,1,1,1,2,1,0,1,1,1,2,51.2,0
4957-TIALW,2,0,1,1,1,2,4,0,2,1,3,3,1010,0
2054-PJOCK,2,0,0,3,2,2,2,2,2,1,3,3,4847.05,0
9150-HEPMB,1,0,0,3,1,2,2,0,2,1,1,2,3019.7,0
9030-QGZNL,2,0,0,1,1,1,0,0,3,1,1,1,161.65,0
6204-IEUXJ,2,0,0,1,1,3,2,0,1,1,3,3,217.55,1
3126-WQMGH,2,0,1,3,2,2,0,0,1,2,3,2,2583.75,0
4529-CKBCL,2,0,0,1,1,3,0,1,1,2,2,3,146.05,1
2506-CLAKW,2,0,0,1,1,3,4,1,1,2,3,4,567.45,1
7176-WRTNX,1,0,0,3,2,3,4,2,3,2,3,4,7711.25,0
1583-IHQZE,1,0,0,1,2,3,3,2,1,2,1,4,1384.75,1
5732-IKGQH,1,1,1,3,1,3,3,2,2,2,3,4,5481.25,0
9239-GZHZE,2,0,1,3,2,3,4,2,3,2,3,4,8124.2,0
7205-BAIAD,2,0,0,2,1,1,0,0,3,2,3,1,827.3,0
0151-ONTOV,2,0,0,1,1,3,0,0,1,1,1,3,70.9,1
4140-MUHUG,2,1,0,1,1,3,1,1,1,2,2,3,220.95,1
0093-EXYQL,2,1,0,2,1,3,0,2,1,2,2,4,3673.6,0
8064-RAVOH,1,0,1,1,1,2,1,0,1,2,2,2,49.85,0
0219-QAERP,1,0,1,2,1,1,0,0,2,1,3,1,576.65,0
0320-JDNQG,1,0,2,1,1,3,2,2,1,2,2,4,2331.3,1
7180-PISOG,1,0,2,1,2,3,0,0,1,2,2,3,74.5,1
9168-INPSZ,2,1,1,2,2,3,2,2,1,1,2,4,4495.65,0
3571-RFHAR,1,0,0,3,2,3,3,2,1,2,2,4,6941.2,1
0015-UOCOJ,2,1,0,1,1,2,1,0,1,2,2,2,340.35,0
5334-AFQJB,1,1,0,3,2,1,0,0,3,2,3,1,1789.9,0
2754-SDJRD,2,1,0,1,2,3,1,2,1,2,3,4,908.55,0
9578-VRMNM,2,0,0,1,2,2,1,1,1,2,3,3,1043.35,1
1587-FKLZB,1,1,2,3,2,3,1,2,1,2,3,4,6822.15,1
6140-QNRQQ,1,0,0,1,1,3,0,0,1,2,1,3,71.55,1
8963-JLGJT,1,0,1,1,1,2,2,0,1,1,1,2,157.55,0
4307-KTUMW,1,0,1,3,2,3,2,1,1,1,2,4,5029.2,1
1465-LNTLJ,1,1,1,1,1,2,2,1,1,2,3,3,581.7,0
5440-FLBQG,1,1,1,3,2,3,3,2,3,2,3,4,7318.2,1
2135-DQWAQ,2,0,0,1,1,3,1,1,1,2,1,3,420.45,0
4056-QHXHZ,2,0,2,3,2,3,3,2,3,1,1,4,7576.7,0
7470-MCQTK,2,0,1,1,0,2,1,2,1,2,3,2,633.4,1
7488-MXJIV,2,0,0,1,2,3,0,1,1,2,2,3,321.65,1
7401-JIXNM,2,0,2,3,2,2,4,2,3,1,3,4,4965,0
9339-FIIJL,1,0,1,3,2,2,3,2,3,1,3,3,6151.9,0
2027-FECZV,1,0,0,1,2,3,2,2,1,2,2,4,1253.9,1
2672-DZUOY,1,0,0,1,0,2,0,0,1,2,2,1,25.15,1
4706-DGAHW,1,1,0,1,1,2,0,0,1,1,2,2,45.2,0
3870-MQAMG,2,0,1,3,2,3,3,2,2,1,2,4,5893.15,1
6670-MFRPK,1,0,2,3,2,3,1,0,3,2,3,3,5420.65,0
6177-PEVRA,2,0,0,3,1,2,2,0,3,1,3,2,2627.35,0
4800-CZMPC,2,0,2,3,2,3,2,2,2,2,3,4,5037.55,1
4813-HQMGZ,2,0,1,1,2,3,1,1,1,2,2,4,743.75,0
7579-KKLOE,1,0,2,3,2,2,4,2,3,2,1,4,6589.6,0
7377-DMMRI,1,0,0,1,1,2,1,0,1,2,2,2,92.45,1
8402-EIVQS,1,0,1,3,1,3,2,2,2,2,3,4,6733.15,0
4947-DSMXK,1,0,2,2,2,3,1,2,1,2,3,4,3410,0
7245-NIIWQ,2,0,0,1,1,3,0,0,1,2,2,3,199.85,0
0002-ORFBO,2,0,2,1,1,2,2,1,2,2,1,3,593.3,0
3324-OIRTO,1,0,2,3,1,3,3,2,2,2,3,4,7288.4,0
5414-OFQCB,1,0,0,3,2,3,1,1,3,2,3,4,5229.8,0
4967-WPNCF,1,0,0,3,0,2,4,2,3,2,3,3,4464.8,0
8552-OBVRU,2,1,2,3,1,3,3,2,1,2,2,4,5068.05,0
8499-BRXTD,1,0,0,1,1,1,0,0,2,1,1,1,401.85,0
9154-QDGTH,1,0,2,2,2,3,2,2,2,2,3,4,4451.85,0
8197-BFWVU,2,0,2,3,2,2,4,2,3,2,3,4,6688.95,0
2577-GVSIL,1,0,2,2,2,2,1,2,2,2,3,3,2661.1,0
9367-OIUXP,1,0,0,1,1,1,0,0,1,1,1,1,73.05,0
6770-UAYGJ,2,0,2,3,2,1,0,0,3,1,1,1,1211.65,0
6463-HHXJR,2,0,2,3,2,3,3,1,3,1,3,4,7030.65,0
7928-VJYAB,1,0,2,1,1,3,0,2,1,1,2,4,1020.2,0
1187-WILMM,1,0,2,3,2,2,4,2,3,2,3,3,5597.65,0
9776-OJUZI,2,1,0,3,2,3,2,1,1,2,3,4,6223.3,0
1306-RPWXZ,2,0,1,3,1,1,0,0,3,1,3,1,1024.65,0
8949-JTMAY,2,0,0,2,2,3,1,2,1,2,3,4,2933.2,1
2774-LVQUS,2,1,1,1,2,3,2,0,1,2,2,3,1258.3,1
3097-PYWXL,2,0,2,1,1,1,0,0,1,2,2,1,82.9,0
2266-SJNAT,2,0,1,3,2,3,3,2,2,1,3,4,7789.6,0
0869-PAPRP,2,1,1,2,1,3,1,1,1,2,3,3,2067,0
4238-JSSWH,2,1,1,2,2,3,1,2,1,1,3,4,3452.55,0
2972-YDYUW,2,0,0,3,2,3,2,1,2,1,2,4,5468.95,0
1104-FEJAM,1,0,2,2,2,2,1,1,1,1,2,3,1802.15,0
2809-ILCYT,2,0,1,2,2,1,0,0,2,2,1,1,733.55,0
5499-ECUTN,2,0,1,2,1,2,2,1,2,2,3,3,3021.45,0
4981-FLTMF,2,0,2,3,2,2,3,0,1,1,3,3,3687.85,0
9121-PHQSR,1,1,1,1,2,3,0,1,1,2,3,3,1391.15,0
3113-IWHLC,1,0,0,1,1,2,2,0,1,2,1,2,274.35,0
3211-ILJTT,1,0,1,1,1,3,0,0,1,2,3,3,1214.05,1
4612-THJBS,2,1,0,3,2,3,2,2,2,2,3,4,5510.65,1
4277-BWBML,1,0,2,3,1,1,0,0,3,1,3,1,1322.85,0
4094-NSEDU,2,1,0,1,2,3,0,2,1,2,2,4,1973.75,1
0234-TEVTT,2,0,2,3,0,2,2,1,2,1,3,2,2196.3,0
4304-TSPVK,2,0,1,3,2,3,4,2,3,1,3,4,7843.55,0
1552-AAGRX,2,0,0,2,2,3,2,2,1,1,3,4,3211.9,0
2637-FKFSY,2,0,1,1,1,2,0,0,1,2,1,2,130.15,0
9796-MVYXX,2,1,0,1,0,2,3,0,3,1,1,2,692.35,0
7874-ECPQJ,2,0,1,1,1,1,0,0,1,2,3,1,85.5,0
0020-INWCK,2,0,2,3,2,3,2,1,3,2,3,4,6849.4,0
7089-RKVSZ,1,0,2,1,2,1,0,0,2,1,1,1,203.95,0
2683-JXWQQ,1,0,2,3,0,2,2,0,1,1,3,2,2117.2,0
9548-ZMVTX,1,0,2,3,2,3,3,0,3,1,3,4,6565.85,0
8739-XNIKG,2,0,0,1,2,3,0,1,1,2,2,3,424.75,0
9755-JHNMN,2,0,0,3,1,2,4,0,3,1,3,3,3306.85,0
3981-QSVQI,1,0,0,1,1,1,0,0,1,2,3,1,168.9,0
2789-HQBOU,1,0,0,1,1,3,0,1,1,2,2,3,253.8,0
9424-CMPOG,1,0,2,1,1,1,0,0,3,1,1,1,197.4,0
5067-WJEUN,1,0,2,3,1,2,2,0,3,2,3,2,3838.2,0
3450-WXOAT,1,0,0,2,1,2,0,0,1,2,3,2,2065.15,0
9251-WNSOD,2,0,1,3,2,2,3,1,2,1,1,3,5064.45,0
6974-DAFLI,2,0,1,3,1,1,0,0,2,1,2,1,1140.05,0
2616-UUTFK,1,0,1,2,2,2,3,1,1,2,3,3,2447.45,0
7064-JHXCE,1,0,2,3,1,1,0,0,3,1,3,1,1263.9,0
5103-MHMHY,2,0,1,1,1,2,0,0,1,1,1,2,45.95,1
7989-AWGEH,1,0,2,3,0,2,1,1,1,2,2,2,1838.15,0
4373-VVHQL,1,0,0,1,1,2,0,0,1,2,2,2,44.75,0
4559-UWIHT,1,0,1,1,2,3,2,0,1,2,2,3,1185,0
7268-IGMFD,1,1,0,1,2,3,2,1,1,1,3,4,1743.9,0
1846-XWOQN,2,1,0,1,1,3,0,0,1,2,2,3,70.15,1
0235-KGSLC,2,0,0,1,1,3,1,1,1,2,3,3,85.55,1
6650-BWFRT,2,0,1,3,2,3,4,2,3,2,3,4,8529.5,0
9570-KYEUA,1,0,0,3,2,3,3,1,3,1,3,4,6549.45,0
